,Genotype,Plasmid_counts,Rep_1_counts,Rep_2_counts,Plasmid_RPM,r1_RPM,r2_RPM,r1_FC,r2_FC,avg_FC,neighbors,n_muts
933411,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.559958068,5
1161051,1.1001E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.559958068,12
722,12000010,18,4,2,37.24433317,18.16052084,6.736365596,0.48760494,0.180869545,0.334237243,2.293830127,3
207720,1.0011E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.55978027,5
233376,1.011E+15,0,0,1,0,0,3.368182798,,inf,,0.55978027,5
977384,1.0101E+17,0,1,0,0,4.540130211,0,inf,,,0.558868782,10
757033,1E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.558781777,5
400862,1.00012E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.558645006,10
1213068,1.1011E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.558366192,5
1119776,1.1E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.558113965,5
4680,10102100000,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.558059062,4
376724,1E+16,0,0,1,0,0,3.368182798,,inf,,0.557946414,5
106056,1.10201E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.557880344,7
1399690,1.1111E+17,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,0.557609303,7
959052,1.01001E+17,1,2,0,2.069129621,9.080260422,0,4.388444461,0,2.19422223,0.556877807,5
1001283,1.011E+17,0,0,1,0,0,3.368182798,,inf,,0.556296306,9
3240,1111100000,4,0,2,8.276518483,0,6.736365596,0,0.813912953,0.406956476,0.555748727,5
3893,10010000021,0,0,1,0,0,3.368182798,,inf,,0.555374908,4
626,11020010,9,2,1,18.62216659,9.080260422,3.368182798,0.48760494,0.180869545,0.334237243,0.679258917,4
455796,1.0101E+16,9,2,1,18.62216659,9.080260422,3.368182798,0.48760494,0.180869545,0.334237243,0.09441139,8
10,120,298,46,60,616.6006269,208.8459897,202.0909679,0.338705445,0.327750182,0.333227814,2.210339381,2
62300,1E+14,0,1,0,0,4.540130211,0,inf,,,0.553602879,5
20753,1.1E+12,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.552869472,5
98496,1.101E+14,14,2,3,28.96781469,9.080260422,10.10454839,0.313460319,0.348819837,0.331140078,2.053797097,3
747410,1E+17,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,0.551748283,4
780,12021000,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.550678167,4
88278,1.012E+14,15,3,2,31.03694431,13.62039063,6.736365596,0.438844446,0.217043454,0.32794395,9.341164796,5
657944,1.111E+16,37,0,1,76.55779596,0,3.368182798,0,0.043995295,0.021997647,0.549894097,9
2866,1101120120,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,0.549367225,7
284696,1.11001E+15,3,0,26,6.207388862,0,87.57275275,0,14.10782451,7.053912257,0.549367225,8
373268,1E+16,11,1,3,22.76042583,4.540130211,10.10454839,0.199474748,0.44395252,0.321713634,0.51938762,4
103832,1.102E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
106452,1.10201E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
121034,1.11201E+14,0,1,0,0,4.540130211,0,inf,,,0.548719542,7
130105,2.001E+14,0,1,0,0,4.540130211,0,inf,,,0.548719542,5
141848,2.01001E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
153800,2.0121E+14,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
158216,2.10001E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
159930,2.1001E+14,0,1,0,0,4.540130211,0,inf,,,0.548719542,7
161671,2.101E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
164534,2.1011E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
167356,2.102E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
169272,2.10201E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
171114,2.11E+14,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
212868,1.0012E+15,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
259645,1.1002E+15,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
265262,1.101E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
281409,1.11E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
314826,1.20001E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
315690,1.20001E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
343173,1.21E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
346040,1.21001E+15,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
362052,1.21101E+15,0,1,0,0,4.540130211,0,inf,,,0.548719542,8
377497,1E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
379884,1.00001E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
383886,1.00002E+16,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
390756,1.0001E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
396725,1.00011E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
421347,1.0011E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
435675,1.01E+16,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
437243,1.01E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
529677,1.021E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
539226,1.02102E+16,0,1,0,0,4.540130211,0,inf,,,0.548719542,7
566931,1.10001E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
587183,1.10012E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
662567,1.11101E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
676003,1.11111E+16,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
755069,1E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
795581,1.00011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
819901,1.001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
848169,1.0011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
853723,1.0011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
874104,1.002E+17,0,1,0,0,4.540130211,0,inf,,,0.548719542,7
903495,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
903519,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
904620,1.0021E+17,0,1,0,0,4.540130211,0,inf,,,0.548719542,6
932012,1.00211E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
934040,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
934798,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
944293,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
964381,1.0101E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
974824,1.0101E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.548719542,8
1000880,1.011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
1035055,1.0111E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,13
1042983,1.01111E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
1064760,1.012E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
1077925,1.01201E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1132984,1.1E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1141350,1.10001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,6
1154254,1.1001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
1157905,1.1001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,7
1166741,1.10011E+17,0,1,0,0,4.540130211,0,inf,,,0.548719542,8
1176761,1.10011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,14
1178044,1.10011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1205970,1.10101E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,13
1221445,1.1011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
1240548,1.10111E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
1248233,1.102E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1265940,1.10201E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
1285581,1.1021E+17,0,1,0,0,4.540130211,0,inf,,,0.548719542,14
1293820,1.10211E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
1317654,1.11E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.548719542,7
1320471,1.11E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
1333101,1.11001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
1334746,1.11001E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1339495,1.1101E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,8
1351206,1.1101E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,11
1356843,1.11011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
1359273,1.11011E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,12
1436554,1.112E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,9
1446814,1.11201E+17,0,0,1,0,0,3.368182798,,inf,,0.548719542,10
8768,1.1E+11,0,1,0,0,4.540130211,0,inf,,,0.548625387,6
37165,1.01001E+13,0,0,1,0,0,3.368182798,,inf,,0.548625387,5
111821,1.11001E+14,0,1,0,0,4.540130211,0,inf,,,0.548625387,9
129732,2.001E+14,0,0,1,0,0,3.368182798,,inf,,0.548625387,5
194702,1.0001E+15,0,1,0,0,4.540130211,0,inf,,,0.548625387,7
249166,1.1E+15,0,1,0,0,4.540130211,0,inf,,,0.548625387,7
252732,1.10001E+15,0,0,1,0,0,3.368182798,,inf,,0.548625387,5
266148,1.101E+15,0,0,1,0,0,3.368182798,,inf,,0.548625387,6
274874,1.1012E+15,0,0,1,0,0,3.368182798,,inf,,0.548625387,7
379873,1.00001E+16,0,0,1,0,0,3.368182798,,inf,,0.548625387,6
384246,1.00002E+16,0,0,1,0,0,3.368182798,,inf,,0.548625387,6
430286,1.00112E+16,0,1,0,0,4.540130211,0,inf,,,0.548625387,6
560906,1.1E+16,0,1,0,0,4.540130211,0,inf,,,0.548625387,6
638763,1.1101E+16,0,0,1,0,0,3.368182798,,inf,,0.548625387,10
691760,1.12001E+16,0,1,0,0,4.540130211,0,inf,,,0.548625387,10
855814,1.00111E+17,0,0,2,0,0,6.736365596,,inf,,0.548625387,8
887400,1.00201E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.548625387,5
936262,1.01E+17,0,1,0,0,4.540130211,0,inf,,,0.548625387,10
971517,1.0101E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.548625387,11
983334,1.01011E+17,0,0,2,0,0,6.736365596,,inf,,0.548625387,8
1126664,1.1E+17,0,1,0,0,4.540130211,0,inf,,,0.548625387,6
1184116,1.101E+17,0,0,1,0,0,3.368182798,,inf,,0.548625387,6
1439120,1.112E+17,0,1,2,0,4.540130211,6.736365596,inf,inf,inf,0.548625387,12
38209,1.0101E+13,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.548599917,6
390830,1.0001E+16,0,0,1,0,0,3.368182798,,inf,,0.548599917,6
423816,1.0011E+16,0,0,1,0,0,3.368182798,,inf,,0.548599917,6
630410,1.11001E+16,0,0,1,0,0,3.368182798,,inf,,0.548599917,10
757848,1E+17,0,1,0,0,4.540130211,0,inf,,,0.548599917,5
877830,1.002E+17,0,0,2,0,0,6.736365596,,inf,,0.548599917,5
1024542,1.01101E+17,0,1,0,0,4.540130211,0,inf,,,0.548599917,12
1132140,1.1E+17,0,0,1,0,0,3.368182798,,inf,,0.548599917,6
142176,2.01001E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.548588062,5
143544,2.0101E+14,0,0,1,0,0,3.368182798,,inf,,0.548588062,5
435895,1.01E+16,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.548588062,5
1130376,1.1E+17,0,1,0,0,4.540130211,0,inf,,,0.548588062,6
1147682,1.10001E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.548588062,7
1218265,1.1011E+17,0,1,0,0,4.540130211,0,inf,,,0.548588062,7
1245030,1.102E+17,0,1,0,0,4.540130211,0,inf,,,0.548581207,5
31908,1E+13,0,0,1,0,0,3.368182798,,inf,,0.548573597,5
376320,1E+16,3,2,0,6.207388862,9.080260422,0,1.46281482,0,0.73140741,0.548573597,5
1078539,1.01201E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.548573597,10
1218242,1.1011E+17,2,2,0,4.138259241,9.080260422,0,2.19422223,0,1.097111115,0.548571267,6
1022976,1.01101E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.54856688,6
357975,1.211E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.548565915,10
230036,1.0102E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.548562413,9
15607,1E+12,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.548204876,4
839952,1.0011E+17,5,0,2,10.3456481,0,6.736365596,0,0.651130362,0.325565181,0.547877297,4
312686,1.2E+15,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.547772864,8
874,100000120,13,0,1,26.89868507,0,3.368182798,0,0.125217377,0.062608689,0.54772381,3
591096,1.101E+16,0,0,1,0,0,3.368182798,,inf,,0.547696441,5
36936,1.01E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.547357826,5
171648,2.11E+14,0,0,1,0,0,3.368182798,,inf,,0.547340535,5
839954,1.0011E+17,17,0,1,35.17520355,0,3.368182798,0,0.095754465,0.047877233,0.547266109,5
62706,1E+14,0,1,0,0,4.540130211,0,inf,,,0.547145871,5
777913,1.0001E+17,0,1,0,0,4.540130211,0,inf,,,0.547145871,5
898560,1.00201E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.546905983,5
1202694,1.10101E+17,0,1,0,0,4.540130211,0,inf,,,0.546905983,6
171552,2.11E+14,0,1,0,0,4.540130211,0,inf,,,0.546876932,5
373884,1E+16,0,1,0,0,4.540130211,0,inf,,,0.546876932,5
748388,1E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.546876932,6
765558,1.00001E+17,0,1,0,0,4.540130211,0,inf,,,0.546876932,5
746748,1E+17,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,0.546736651,5
943562,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.546736651,5
6217,1.00101E+11,0,1,0,0,4.540130211,0,inf,,,0.546481183,5
12175,2.01E+11,0,1,0,0,4.540130211,0,inf,,,0.546481183,5
33468,1.0001E+13,0,0,1,0,0,3.368182798,,inf,,0.546481183,6
145188,2.011E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.546481183,5
187213,1E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.546481183,5
219748,1.01E+15,0,0,1,0,0,3.368182798,,inf,,0.546481183,5
383774,1.00002E+16,0,1,0,0,4.540130211,0,inf,,,0.546481183,5
566064,1.10001E+16,0,1,0,0,4.540130211,0,inf,,,0.546481183,5
627347,1.11001E+16,0,1,0,0,4.540130211,0,inf,,,0.546481183,8
752690,1E+17,0,0,1,0,0,3.368182798,,inf,,0.546481183,5
29450,1.21E+12,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,0.546266749,5
779958,1.0001E+17,3,2,0,6.207388862,9.080260422,0,1.46281482,0,0.73140741,0.546207413,7
10898,2.0001E+11,0,0,1,0,0,3.368182798,,inf,,0.545927246,5
189266,1E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.545927246,5
622956,1.11E+16,0,1,0,0,4.540130211,0,inf,,,0.545927246,5
16704,1.0001E+12,6,1,1,12.41477772,4.540130211,3.368182798,0.365703705,0.271304318,0.318504011,3.077529692,3
37077,1.01E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.545841269,9
316537,1.2001E+15,0,0,1,0,0,3.368182798,,inf,,0.545841269,6
330050,1.20101E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.545841269,5
485316,1.0111E+16,0,0,1,0,0,3.368182798,,inf,,0.545841269,10
1135802,1.10001E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.545841269,6
933302,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.545469484,6
501120,1.02E+16,6,1,1,12.41477772,4.540130211,3.368182798,0.365703705,0.271304318,0.318504011,2.490208929,3
15723,1E+12,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.545245086,5
452,10001110,5,1,0,10.3456481,4.540130211,0,0.438844446,0,0.219422223,0.545179575,4
252289,1.10001E+15,0,1,0,0,4.540130211,0,inf,,,0.544940992,4
217789,1.01E+15,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.54490526,5
98546,1.101E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.544876901,5
7033,1.01E+11,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.544818639,5
17309,1.001E+12,0,1,0,0,4.540130211,0,inf,,,0.544818639,5
17750,1.00101E+12,0,0,1,0,0,3.368182798,,inf,,0.544818639,6
26359,1.20001E+12,0,1,0,0,4.540130211,0,inf,,,0.544818639,5
95136,1.10001E+14,0,0,1,0,0,3.368182798,,inf,,0.544818639,5
374143,1E+16,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.544818639,5
778082,1.0001E+17,0,0,1,0,0,3.368182798,,inf,,0.544818639,5
17793,1.00101E+12,0,0,1,0,0,3.368182798,,inf,,0.544630424,7
52251,1.11E+13,0,0,1,0,0,3.368182798,,inf,,0.544630424,8
67485,1.001E+14,0,0,1,0,0,3.368182798,,inf,,0.544630424,7
86418,1.0111E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.544630424,6
112068,1.11001E+14,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
164066,2.10101E+14,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
176829,2.111E+14,0,0,1,0,0,3.368182798,,inf,,0.544630424,11
177240,2.111E+14,0,0,1,0,0,3.368182798,,inf,,0.544630424,7
207573,1.0011E+15,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
226437,1.01011E+15,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
236820,1.01101E+15,0,0,1,0,0,3.368182798,,inf,,0.544630424,6
288446,1.1101E+15,0,0,1,0,0,3.368182798,,inf,,0.544630424,10
525722,1.02012E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.544630424,9
575593,1.1001E+16,0,0,1,0,0,3.368182798,,inf,,0.544630424,6
700432,1.1201E+16,0,0,1,0,0,3.368182798,,inf,,0.544630424,8
787959,1.0001E+17,0,0,1,0,0,3.368182798,,inf,,0.544630424,12
841686,1.0011E+17,0,1,0,0,4.540130211,0,inf,,,0.544630424,6
846038,1.0011E+17,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
949465,1.01001E+17,0,0,1,0,0,3.368182798,,inf,,0.544630424,7
1013406,1.01101E+17,0,0,1,0,0,3.368182798,,inf,,0.544630424,9
1166581,1.10011E+17,0,0,1,0,0,3.368182798,,inf,,0.544630424,8
1389322,1.11101E+17,0,1,0,0,4.540130211,0,inf,,,0.544630424,8
1417801,1.11111E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.544630424,12
24208,1.11E+12,0,0,1,0,0,3.368182798,,inf,,0.544487684,5
112,111020,12,0,2,24.82955545,0,6.736365596,0,0.271304318,0.135652159,0.544403426,4
7250,1.01002E+11,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.544287529,5
75840,1.00201E+14,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,0.544287529,8
400824,1.00012E+16,1,0,5,2.069129621,0,16.84091399,0,8.139129527,4.069564763,0.544287529,7
395640,1.00011E+16,0,0,1,0,0,3.368182798,,inf,,0.543819903,7
49631,1.10011E+13,0,0,1,0,0,3.368182798,,inf,,0.543819903,10
55274,1.11011E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.543819903,10
184392,2.11201E+14,0,0,1,0,0,3.368182798,,inf,,0.543819903,8
309883,1.11121E+15,0,0,1,0,0,3.368182798,,inf,,0.543819903,12
935496,1.01E+17,0,1,0,0,4.540130211,0,inf,,,0.543819903,6
799982,1.00011E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.543473275,10
987614,1.01011E+17,0,0,1,0,0,3.368182798,,inf,,0.543473275,10
90360,1.01201E+14,0,1,0,0,4.540130211,0,inf,,,0.543059504,6
1065262,1.012E+17,24,0,24,49.6591109,0,80.83638715,0,1.627825905,0.813912953,0.543011791,11
1775,1000011121,2,0,2,4.138259241,0,6.736365596,0,1.627825905,0.813912953,0.543002151,6
15616,1E+12,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.542954565,4
318766,1.2001E+15,3,0,2,6.207388862,0,6.736365596,0,1.08521727,0.542608635,0.542850457,10
109,111001,13,0,1,26.89868507,0,3.368182798,0,0.125217377,0.062608689,0.542616535,4
746530,1E+17,12,0,1,24.82955545,0,3.368182798,0,0.135652159,0.067826079,0.542017856,4
280224,1.11E+15,6,0,2,12.41477772,0,6.736365596,0,0.542608635,0.271304318,0.541839212,4
746656,1E+17,7,1,0,14.48390734,4.540130211,0,0.313460319,0,0.156730159,0.541460432,4
995400,1.011E+17,4,0,1,8.276518483,0,3.368182798,0,0.406956476,0.203478238,0.540463234,4
1435561,1.112E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.539858527,9
217738,1.01E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.539506995,4
217948,1.01E+15,67,0,2,138.6316846,0,6.736365596,0,0.048591818,0.024295909,0.538999651,5
751248,1E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.537564483,4
1185038,1.101E+17,4,2,0,8.276518483,9.080260422,0,1.097111115,0,0.548555558,0.536632352,9
535680,1.02101E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.536051819,5
1040090,1.0111E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.535693625,12
2029,1002001001,3,0,2,6.207388862,0,6.736365596,0,1.08521727,0.542608635,0.534727218,4
107136,1.1021E+14,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.533969227,4
35732,1.00101E+13,0,2,0,0,9.080260422,0,inf,,,0.533870631,7
762056,1.00001E+17,6,1,1,12.41477772,4.540130211,3.368182798,0.365703705,0.271304318,0.318504011,1.016380407,4
186834,1E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.53335504,5
746562,1E+17,16,0,1,33.10607393,0,3.368182798,0,0.101739119,0.05086956,0.5332629,4
466608,1.011E+16,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,0.532852331,4
4110,10011100100,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.532281636,5
943644,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.532281636,5
944496,1.01E+17,0,0,1,0,0,3.368182798,,inf,,0.532281636,5
746672,1E+17,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,0.530585251,5
1019811,1.01101E+17,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,0.53040194,9
559938,1.1E+16,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.530330363,5
406130,1.001E+16,0,0,1,0,0,3.368182798,,inf,,0.530280706,5
373281,1E+16,5,0,4,10.3456481,0,13.47273119,0,1.302260724,0.651130362,0.52969268,5
198000,1.0002E+15,0,2,0,0,9.080260422,0,inf,,,0.529643687,4
5548,1.00002E+11,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,0.529478817,4
601344,1.10102E+16,6,1,1,12.41477772,4.540130211,3.368182798,0.365703705,0.271304318,0.318504011,0.806352189,4
395867,1.00011E+16,0,0,1,0,0,3.368182798,,inf,,0.528420686,8
191867,1.0001E+15,0,1,2,0,4.540130211,6.736365596,inf,inf,inf,0.52828947,6
1187568,1.101E+17,5,0,1,10.3456481,0,3.368182798,0,0.325565181,0.162782591,0.52820216,5
52152,1.11E+13,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,0.527976187,5
197498,1.0002E+15,0,0,1,0,0,3.368182798,,inf,,0.527976187,5
412128,1.00101E+16,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.527976187,5
750180,1E+17,0,1,0,0,4.540130211,0,inf,,,0.527976187,5
281088,1.11E+15,0,1,0,0,4.540130211,0,inf,,,0.5277871,5
528984,1.021E+16,0,1,0,0,4.540130211,0,inf,,,0.5277871,5
943824,1.01E+17,0,1,0,0,4.540130211,0,inf,,,0.5277871,5
93769,1.1E+14,0,1,0,0,4.540130211,0,inf,,,0.527569966,5
143234,2.01001E+14,0,1,0,0,4.540130211,0,inf,,,0.527500014,9
748244,1E+17,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,0.526444037,5
257400,1.1001E+15,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.525323467,8
73368,1.002E+14,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,0.525316762,5
15776,1E+12,0,0,1,0,0,3.368182798,,inf,,0.525156831,5
528816,1.021E+16,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.524711186,4
1187142,1.101E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.52470281,5
373299,1E+16,4,0,1,8.276518483,0,3.368182798,0,0.406956476,0.203478238,0.524650295,4
199,1020101,5,0,3,10.3456481,0,10.10454839,0,0.976695543,0.488347772,0.524608029,4
902100,1.0021E+17,0,1,0,0,4.540130211,0,inf,,,0.5244597,5
449116,1.01002E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.523943538,10
9600,1.101E+11,0,1,0,0,4.540130211,0,inf,,,0.523914988,5
47114,1.1E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,0.523914988,5
81026,1.01001E+14,0,1,0,0,4.540130211,0,inf,,,0.523914988,9
747022,1E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,0.523914988,6
1350716,1.1101E+17,0,1,0,0,4.540130211,0,inf,,,0.523266356,13
206,1021010,6,1,1,12.41477772,4.540130211,3.368182798,0.365703705,0.271304318,0.318504011,0.7759232,4
